Date,Open,High,Low,Close,Volume,Change
2021-05-31,867000,875000,857000,868000,80686,0.0187793427230047
2021-06-01,873000,877000,864000,872000,54286,0.0046082949308756
2021-06-02,873000,879000,850000,854000,62526,-0.0206422018348624
2021-06-03,854000,859000,846000,851000,50460,-0.0035128805620608
2021-06-04,842000,849000,834000,843000,74482,-0.0094007050528789
2021-06-07,840000,852000,838000,843000,50361,0.0
2021-06-08,841000,853000,839000,843000,43630,0.0
2021-06-09,844000,870000,843000,858000,78067,0.0177935943060498
2021-06-10,860000,864000,846000,849000,81019,-0.0104895104895105
2021-06-11,851000,861000,838000,841000,89254,-0.0094228504122496
2021-06-14,841000,864000,840000,858000,55683,0.0202140309155767
2021-06-15,860000,869000,850000,853000,70241,-0.0058275058275057
2021-06-16,848000,857000,843000,848000,52423,-0.0058616647127783
2021-06-17,843000,844000,822000,824000,128351,-0.0283018867924528
2021-06-18,827000,831000,818000,818000,87955,-0.0072815533980582
2021-06-21,819000,824000,815000,820000,57153,0.0024449877750611
2021-06-22,822000,823000,811000,812000,67222,-0.0097560975609756
2021-06-23,818000,832000,814000,825000,85430,0.0160098522167486
2021-06-24,831000,839000,823000,830000,62944,0.0060606060606061
2021-06-25,822000,826000,817000,826000,54054,-0.0048192771084337
2021-06-28,823000,830000,818000,823000,38667,-0.0036319612590799
2021-06-29,848000,848000,820000,822000,81336,-0.0012150668286755
2021-06-30,822000,828000,819000,820000,58171,-0.0024330900243308
2021-07-01,822000,839000,821000,834000,91901,0.0170731707317073
2021-07-02,831000,834000,816000,818000,74312,-0.0191846522781774
2021-07-05,813000,828000,813000,826000,70101,0.0097799511002445
2021-07-06,829000,846000,826000,839000,91810,0.0157384987893463
2021-07-07,845000,846000,828000,834000,106417,-0.0059594755661501
2021-07-08,831000,838000,826000,834000,72782,0.0
2021-07-09,829000,830000,797000,800000,168113,-0.040767386091127
2021-07-12,800000,801000,770000,772000,153684,-0.035
2021-07-13,774000,777000,765000,777000,77487,0.0064766839378238
2021-07-14,777000,792000,777000,778000,81156,0.0012870012870012
2021-07-15,779000,813000,777000,804000,130217,0.0334190231362467
2021-07-16,818000,840000,806000,839000,215329,0.0435323383084578
2021-07-19,836000,843000,825000,827000,75493,-0.0143027413587604
2021-07-20,823000,835000,814000,819000,69730,-0.0096735187424426
2021-07-21,827000,830000,804000,809000,74161,-0.0122100122100121
2021-07-22,807000,808000,790000,794000,106312,-0.0185414091470952
2021-07-23,794000,812000,794000,812000,59714,0.0226700251889169
2021-07-26,816000,832000,816000,823000,84115,0.0135467980295567
2021-07-27,832000,832000,804000,806000,79839,-0.0206561360874848
2021-07-28,812000,818000,805000,809000,71311,0.0037220843672456
2021-07-29,818000,845000,812000,841000,131076,0.0395550061804697
2021-07-30,838000,846000,823000,824000,79822,-0.0202140309155767
2021-08-02,833000,833000,810000,824000,68330,0.0
2021-08-03,827000,828000,803000,810000,90490,-0.0169902912621359
2021-08-04,805000,813000,796000,812000,62411,0.0024691358024691
2021-08-05,813000,820000,810000,817000,54637,0.0061576354679802
2021-08-06,817000,824000,812000,823000,56948,0.0073439412484699
2021-08-09,811000,823000,810000,822000,57545,-0.0012150668286755
2021-08-10,819000,827000,812000,815000,48300,-0.0085158150851581
2021-08-11,813000,814000,784000,790000,140713,-0.0306748466257669
2021-08-12,796000,806000,774000,806000,132552,0.0202531645569621
2021-08-13,806000,806000,780000,786000,106869,-0.0248138957816377
2021-08-17,786000,793000,766000,771000,96478,-0.0190839694656488
2021-08-18,766000,790000,763000,788000,97227,0.0220492866407262
2021-08-19,780000,858000,776000,853000,462871,0.0824873096446701
2021-08-20,859000,860000,820000,826000,213974,-0.0316529894490035
2021-08-23,835000,843000,820000,824000,98003,-0.0024213075060532
2021-08-24,829000,853000,822000,847000,148646,0.0279126213592233
2021-08-25,845000,853000,833000,837000,112832,-0.0118063754427391
2021-08-26,776000,788000,706000,709000,1048836,-0.1529271206690561
2021-08-27,686000,693000,650000,659000,1048784,-0.0705218617771509
2021-08-30,660000,661000,634000,649000,647555,-0.015174506828528
2021-08-31,645000,660000,644000,660000,536884,0.0169491525423728
2021-09-01,652000,655000,635000,637000,416109,-0.0348484848484847
2021-09-02,635000,644000,627000,633000,325788,-0.0062794348508634
2021-09-03,633000,639000,621000,622000,339807,-0.0173775671406003
2021-09-06,623000,634000,621000,633000,318363,0.017684887459807
2021-09-07,636000,637000,612000,616000,404637,-0.0268562401263823
2021-09-08,625000,626000,612000,612000,356279,-0.0064935064935064
2021-09-09,606000,613000,599000,611000,402540,-0.0016339869281045
2021-09-10,608000,611000,601000,607000,192941,-0.0065466448445171
2021-09-13,608000,613000,585000,591000,311165,-0.0263591433278418
2021-09-14,587000,604000,585000,599000,215604,0.0135363790186124
2021-09-15,592000,603000,592000,596000,153174,-0.0050083472454089
2021-09-16,598000,602000,585000,589000,156629,-0.0117449664429529
2021-09-17,588000,592000,580000,587000,197939,-0.0033955857385399
2021-09-23,580000,599000,579000,584000,229079,-0.0051107325383304
2021-09-24,584000,599000,584000,596000,211003,0.0205479452054795
2021-09-27,592000,598000,582000,583000,169276,-0.0218120805369127
2021-09-28,582000,585000,571000,571000,167510,-0.0205831903945111
2021-09-29,561000,577000,558000,574000,172387,0.0052539404553415
2021-09-30,573000,618000,573000,603000,553567,0.0505226480836236
2021-10-01,608000,610000,593000,595000,236723,-0.0132669983416252
2021-10-05,586000,595000,562000,563000,264045,-0.053781512605042
2021-10-06,565000,577000,559000,560000,196509,-0.0053285968028419
2021-10-07,561000,581000,561000,571000,181281,0.019642857142857
2021-10-08,571000,585000,566000,578000,101743,0.0122591943957968
2021-10-12,573000,578000,555000,558000,151971,-0.0346020761245674
2021-10-13,559000,581000,559000,576000,158836,0.032258064516129
2021-10-14,573000,584000,573000,582000,113142,0.0104166666666667
2021-10-15,585000,611000,585000,607000,246295,0.0429553264604811
2021-10-18,610000,610000,593000,596000,150754,-0.0181219110378912
2021-10-19,610000,630000,609000,629000,297797,0.0553691275167784
2021-10-20,632000,639000,619000,624000,206803,-0.0079491255961844
2021-10-21,624000,630000,617000,619000,117132,-0.0080128205128204
2021-10-22,615000,628000,615000,628000,98729,0.0145395799676897
