Date,Open,High,Low,Close,Volume,Change
2025-12-22,3000,3300,1976,1977,35108364,
2025-12-23,1978,1982,1973,1977,1289188,0.0
2025-12-24,1981,1982,1976,1980,393960,0.0015174506828528056
2025-12-26,1980,1982,1978,1982,262438,0.0010101010101009056
2025-12-29,1982,1983,1979,1981,93259,-0.0005045408678102659
2025-12-30,1981,1987,1978,1981,89040,0.0
2026-01-02,1985,1985,1978,1982,95574,0.0005047955577990315
2026-01-05,1980,1984,1980,1982,100454,0.0
2026-01-06,1980,1983,1974,1981,277250,-0.0005045408678102659
2026-01-07,1981,1983,1980,1983,222132,0.001009591115598285
2026-01-08,1982,1984,1981,1982,171449,-0.0005042864346949116
2026-01-09,1982,1985,1982,1984,71348,0.0010090817356205317
2026-01-12,1985,1985,1978,1981,140946,-0.0015120967741935054
2026-01-13,1981,1983,1977,1981,410562,0.0
2026-01-14,1982,1983,1971,1977,621558,-0.002019182231196348
2026-01-15,1978,1979,1974,1974,111770,-0.0015174506828528056
2026-01-16,1976,1980,1974,1978,135632,0.0020263424518742745
2026-01-19,1978,1978,1973,1978,154483,0.0
2026-01-20,1981,1981,1966,1970,474282,-0.004044489383215333
2026-01-21,1975,1975,1964,1967,229217,-0.001522842639593902
2026-01-22,1967,1974,1961,1969,192724,0.0010167768174884628
2026-01-23,1970,1975,1966,1969,151518,0.0
2026-01-26,1970,1978,1970,1977,99954,0.004062976130015272
2026-01-27,1980,1980,1973,1978,74953,0.0005058168942841945
2026-01-28,1978,1987,1972,1980,94723,0.0010111223458038054
2026-01-29,1980,1981,1975,1978,45651,-0.0010101010101010166
2026-01-30,1977,1984,1972,1983,142254,0.0025278058645095136
2026-02-02,1983,1984,1975,1983,139188,0.0
2026-02-03,1972,1984,1972,1984,125357,0.0005042864346949116
2026-02-04,1984,1987,1978,1987,89286,0.0015120967741935054
2026-02-05,1987,1990,1980,1988,115847,0.0005032712632109249
2026-02-06,1989,1990,1987,1990,74159,0.001006036217303885
2026-02-09,1989,1998,1987,1998,343865,0.004020100502512669
2026-02-10,1998,2010,1995,2010,160471,0.006006006006006093
2026-02-11,2005,2015,2005,2005,87679,-0.0024875621890547706
2026-02-12,2005,2010,2000,2005,68513,0.0
2026-02-13,2005,2015,2005,2015,64223,0.004987531172069737
2026-02-19,2015,2020,2005,2020,67630,0.002481389578163684
2026-02-20,2020,2025,2010,2020,117366,0.0
2026-02-23,2010,2020,2010,2015,17310,-0.0024752475247524774
2026-02-24,2015,2020,2010,2015,44229,0.0
2026-02-25,2015,2015,2005,2005,39925,-0.00496277915632759
2026-02-26,2010,2020,2005,2010,121020,0.0024937655860348684
2026-02-27,2010,2010,2000,2010,66373,0.0
2026-03-03,2005,2010,2000,2005,60594,-0.0024875621890547706
2026-03-04,2005,2005,1997,1999,104407,-0.0029925187032419087
2026-03-05,2000,2005,1999,2005,19524,0.0030015007503751967
2026-03-06,2005,2010,2000,2005,40847,0.0
2026-03-09,2000,2005,1991,1999,30595,-0.0029925187032419087
2026-03-10,2000,2010,1999,2010,60678,0.005502751375687787
2026-03-11,2015,2015,2005,2010,11191,0.0
2026-03-12,2000,2015,2000,2010,13198,0.0
2026-03-13,2010,2015,2005,2015,9359,0.0024875621890547706
2026-03-16,2015,2015,2010,2010,17120,-0.002481389578163795
2026-03-17,2010,2010,2005,2010,1104,0.0
2026-03-18,2010,2020,2005,2010,33770,0.0
2026-03-19,2010,2015,2000,2010,19129,0.0
2026-03-20,2000,2015,2000,2010,7182,0.0
2026-03-23,2005,2015,2000,2005,25093,-0.0024875621890547706
2026-03-24,2005,2010,2000,2005,6210,0.0
2026-03-25,2005,2005,2000,2000,11945,-0.0024937655860348684
2026-03-26,2000,2005,1999,1999,14594,-0.0004999999999999449
2026-03-27,1999,2010,1999,2005,8409,0.0030015007503751967
2026-03-30,2005,2005,2000,2005,24498,0.0
2026-03-31,2010,2010,1999,2000,25067,-0.0024937655860348684
2026-04-01,2010,2010,2000,2010,7066,0.004999999999999893
2026-04-02,2000,2010,2000,2000,1314,-0.00497512437810943
2026-04-03,2005,2015,1997,2000,22954,0.0
2026-04-06,2000,2010,2000,2000,14300,0.0
2026-04-07,2000,2010,2000,2000,2530,0.0
2026-04-08,2000,2010,2000,2010,1145,0.004999999999999893
2026-04-09,2010,2010,2000,2010,1278,0.0
2026-04-10,2010,2010,2000,2000,15409,-0.00497512437810943
2026-04-13,2005,2015,2000,2000,46633,0.0
2026-04-14,2010,2010,2000,2000,4725,0.0
2026-04-15,2010,2010,2000,2000,31553,0.0
2026-04-16,2000,2005,2000,2005,8294,0.0024999999999999467
2026-04-17,2000,2010,1995,2005,60972,0.0
2026-04-20,2005,2015,2000,2010,6326,0.0024937655860348684
2026-04-21,2010,2015,2000,2000,8523,-0.00497512437810943
2026-04-22,2010,2010,2000,2010,5563,0.004999999999999893
2026-04-23,2000,2010,2000,2005,24249,-0.0024875621890547706
2026-04-24,2000,2015,2000,2005,22566,0.0
2026-04-27,2005,2005,1998,1998,25724,-0.003491271820448838
2026-04-28,2005,2005,1997,1998,60357,0.0
2026-04-29,1999,2000,1995,1998,2599,0.0
2026-04-30,1998,2000,1998,1999,2202,0.0005005005005005447
2026-05-04,1999,2005,1999,2000,2824,0.0005002501250626068
2026-05-06,2000,2005,1997,1997,6588,-0.0014999999999999458
